region_id,geography_type,state_name,date,home_value
40,State,New Jersey,2013-03-31,280909.32240890915
56,State,Virginia,2013-03-31,228189.63867954593
59,State,Washington,2013-03-31,236763.52062549524
8,State,Arizona,2013-03-31,167847.53466843444
26,State,Massachusetts,2013-03-31,310249.17836637684
53,State,Tennessee,2013-03-31,140323.42209591685
22,State,Indiana,2013-03-31,115746.49972275044
27,State,Maryland,2013-03-31,254009.16418183883
32,State,Missouri,2013-03-31,125693.8951874574
60,State,Wisconsin,2013-03-31,155594.8338837234
10,State,Colorado,2013-03-31,236460.203613809
31,State,Minnesota,2013-03-31,172791.02431363627
51,State,South Carolina,2013-03-31,144363.12187043834
4,State,Alabama,2013-03-31,131126.92725141114
25,State,Louisiana,2013-03-31,163478.38696831095
24,State,Kentucky,2013-03-31,114267.98320781086
46,State,Oregon,2013-03-31,215311.38194658936
45,State,Oklahoma,2013-03-31,115059.96496705942
11,State,Connecticut,2013-03-31,237215.88791433536
55,State,Utah,2013-03-31,207822.68576658555
19,State,Iowa,2013-03-31,126668.80130858456
42,State,Nevada,2013-03-31,151886.9446278082
6,State,Arkansas,2013-03-31,123732.99138621596
34,State,Mississippi,2013-03-31,116994.33857658356
23,State,Kansas,2013-03-31,121312.31827615538
41,State,New Mexico,2013-03-31,166765.5778529868
38,State,Nebraska,2013-03-31,133182.60714629627
20,State,Idaho,2013-03-31,164882.29317909383
61,State,West Virginia,2013-03-31,105227.5202791508
18,State,Hawaii,2013-03-31,431039.6233264417
39,State,New Hampshire,2013-03-31,213833.62756564372
28,State,Maine,2013-03-31,180838.10374863457
50,State,Rhode Island,2013-03-31,218761.27363818444
35,State,Montana,2013-03-31,192447.79882711612
13,State,Delaware,2013-03-31,218662.67970627945
52,State,South Dakota,2013-03-31,160907.3748198589
37,State,North Dakota,2013-03-31,192188.7427730693
3,State,Alaska,2013-03-31,261301.54933412277
12,State,District of Columbia,2013-03-31,400300.58790205
58,State,Vermont,2013-03-31,227403.07763487697
62,State,Wyoming,2013-03-31,211909.44548545015
9,State,California,2013-04-30,322381.7438850007
54,State,Texas,2013-04-30,144502.95054444033
14,State,Florida,2013-04-30,145946.54021256868
43,State,New York,2013-04-30,258830.81325199944
47,State,Pennsylvania,2013-04-30,158884.72306549552
21,State,Illinois,2013-04-30,148964.99290216938
44,State,Ohio,2013-04-30,114215.85291162466
16,State,Georgia,2013-04-30,130389.39705763751
36,State,North Carolina,2013-04-30,153653.9281431659
30,State,Michigan,2013-04-30,106538.56122011092
40,State,New Jersey,2013-04-30,281412.0713523712
56,State,Virginia,2013-04-30,228977.64084996004
59,State,Washington,2013-04-30,238472.50205722867
8,State,Arizona,2013-04-30,170211.9513927762
26,State,Massachusetts,2013-04-30,311522.17920669186
53,State,Tennessee,2013-04-30,141062.79398203656
22,State,Indiana,2013-04-30,115871.9988950548
27,State,Maryland,2013-04-30,255335.66455469144
32,State,Missouri,2013-04-30,125992.03005414493
60,State,Wisconsin,2013-04-30,156156.85400571383
10,State,Colorado,2013-04-30,237602.0072680191
31,State,Minnesota,2013-04-30,173884.11853585657
51,State,South Carolina,2013-04-30,144883.81173425392
4,State,Alabama,2013-04-30,131613.08653004802
25,State,Louisiana,2013-04-30,163970.16001538103
24,State,Kentucky,2013-04-30,114259.16906623942
46,State,Oregon,2013-04-30,217062.49436858535
45,State,Oklahoma,2013-04-30,115177.18932441076
11,State,Connecticut,2013-04-30,237659.5486954384
55,State,Utah,2013-04-30,209686.49209400557
19,State,Iowa,2013-04-30,127151.6728950572
42,State,Nevada,2013-04-30,155236.38247178556
6,State,Arkansas,2013-04-30,124035.16676722736
34,State,Mississippi,2013-04-30,116542.43626766
23,State,Kansas,2013-04-30,121297.29326543036
41,State,New Mexico,2013-04-30,166833.56690046666
38,State,Nebraska,2013-04-30,133668.69025679436
20,State,Idaho,2013-04-30,166454.8994085935
61,State,West Virginia,2013-04-30,104740.9133134734
18,State,Hawaii,2013-04-30,432631.3872092382
39,State,New Hampshire,2013-04-30,214507.85938405525
28,State,Maine,2013-04-30,181484.86906804153
50,State,Rhode Island,2013-04-30,220072.98105978864
35,State,Montana,2013-04-30,193111.77421537903
13,State,Delaware,2013-04-30,219313.74860073987
52,State,South Dakota,2013-04-30,161638.3715744361
37,State,North Dakota,2013-04-30,193059.41690748977
3,State,Alaska,2013-04-30,261396.8380471951
12,State,District of Columbia,2013-04-30,402401.4393471658
58,State,Vermont,2013-04-30,228308.8184796646
62,State,Wyoming,2013-04-30,212490.9104000062
9,State,California,2013-05-31,328326.86693305505
54,State,Texas,2013-05-31,145367.3168873482
14,State,Florida,2013-05-31,147942.64698987847
43,State,New York,2013-05-31,259689.93666216117
47,State,Pennsylvania,2013-05-31,159549.65751651794
21,State,Illinois,2013-05-31,149929.73324719825
44,State,Ohio,2013-05-31,114983.3454851838
16,State,Georgia,2013-05-31,132116.15089943967
36,State,North Carolina,2013-05-31,154194.8152519257
30,State,Michigan,2013-05-31,107959.00549865846
40,State,New Jersey,2013-05-31,282277.6013928551
56,State,Virginia,2013-05-31,229829.66292192767
59,State,Washington,2013-05-31,240424.58817381735
8,State,Arizona,2013-05-31,172991.26688758642
26,State,Massachusetts,2013-05-31,312952.1333382852
53,State,Tennessee,2013-05-31,141913.40281823758
22,State,Indiana,2013-05-31,116180.92546748005
27,State,Maryland,2013-05-31,257002.49882811363
32,State,Missouri,2013-05-31,126413.57512437397
60,State,Wisconsin,2013-05-31,156773.5518728523
10,State,Colorado,2013-05-31,238911.49847588004
31,State,Minnesota,2013-05-31,175137.4170631351
51,State,South Carolina,2013-05-31,145472.86662936438
4,State,Alabama,2013-05-31,132303.58022578523
25,State,Louisiana,2013-05-31,164966.8352340256
24,State,Kentucky,2013-05-31,114513.42386022351
46,State,Oregon,2013-05-31,219050.84974527865
45,State,Oklahoma,2013-05-31,115378.61965269288
11,State,Connecticut,2013-05-31,238105.40882539176
55,State,Utah,2013-05-31,211920.23190748287
19,State,Iowa,2013-05-31,127829.75135522516
42,State,Nevada,2013-05-31,159412.34744031166
6,State,Arkansas,2013-05-31,124251.9605059984
34,State,Mississippi,2013-05-31,116186.19829054808
23,State,Kansas,2013-05-31,121432.33107866386
41,State,New Mexico,2013-05-31,167260.46021505888
38,State,Nebraska,2013-05-31,134080.22355528237
20,State,Idaho,2013-05-31,168274.44839312756
61,State,West Virginia,2013-05-31,104470.59812929842
18,State,Hawaii,2013-05-31,435001.81044609944
39,State,New Hampshire,2013-05-31,215209.03574853743
28,State,Maine,2013-05-31,182320.26587458912
50,State,Rhode Island,2013-05-31,221507.98347764928
35,State,Montana,2013-05-31,194101.0536577165
13,State,Delaware,2013-05-31,219779.56714322983
52,State,South Dakota,2013-05-31,162419.5744610027
37,State,North Dakota,2013-05-31,194355.71879322725
3,State,Alaska,2013-05-31,262050.0489560583
12,State,District of Columbia,2013-05-31,405353.4885917632
58,State,Vermont,2013-05-31,229108.95789418693
62,State,Wyoming,2013-05-31,212962.00728874383
9,State,California,2013-06-30,335520.98861877824
54,State,Texas,2013-06-30,146398.734170786
14,State,Florida,2013-06-30,149898.67063828
43,State,New York,2013-06-30,260883.5042077039
47,State,Pennsylvania,2013-06-30,160110.61707584417
21,State,Illinois,2013-06-30,151113.04710937128
44,State,Ohio,2013-06-30,115666.97274370896
16,State,Georgia,2013-06-30,133876.32205981185
36,State,North Carolina,2013-06-30,154867.27837276843
30,State,Michigan,2013-06-30,109480.8910239545
40,State,New Jersey,2013-06-30,283305.92599614384
56,State,Virginia,2013-06-30,230968.3413515857
59,State,Washington,2013-06-30,242556.17854256343
8,State,Arizona,2013-06-30,175908.72684523987
26,State,Massachusetts,2013-06-30,315096.34032855625
53,State,Tennessee,2013-06-30,142603.10345564064
22,State,Indiana,2013-06-30,116646.12700621894
27,State,Maryland,2013-06-30,258782.59675251137
32,State,Missouri,2013-06-30,127000.94989489652
60,State,Wisconsin,2013-06-30,157432.56330229863
10,State,Colorado,2013-06-30,240667.6102339601
31,State,Minnesota,2013-06-30,176530.14988417746
51,State,South Carolina,2013-06-30,146090.44321186715
4,State,Alabama,2013-06-30,132904.47159244536
25,State,Louisiana,2013-06-30,166186.4910615521
24,State,Kentucky,2013-06-30,115028.99016502908
46,State,Oregon,2013-06-30,221333.74187583177
45,State,Oklahoma,2013-06-30,115625.56377582764
11,State,Connecticut,2013-06-30,238720.32149345265
55,State,Utah,2013-06-30,214304.86494451275
19,State,Iowa,2013-06-30,128402.72813463902
42,State,Nevada,2013-06-30,164362.19445800994
6,State,Arkansas,2013-06-30,124407.51646183028
34,State,Mississippi,2013-06-30,116207.29554197892
23,State,Kansas,2013-06-30,121790.07869784046
41,State,New Mexico,2013-06-30,167676.12624872438
38,State,Nebraska,2013-06-30,134528.42980642605
20,State,Idaho,2013-06-30,170121.23560830604
61,State,West Virginia,2013-06-30,104271.70305196317
18,State,Hawaii,2013-06-30,437867.10730150406
39,State,New Hampshire,2013-06-30,216284.20790620832
28,State,Maine,2013-06-30,183577.6260168644
50,State,Rhode Island,2013-06-30,222924.7228252642
35,State,Montana,2013-06-30,195223.7811173523
13,State,Delaware,2013-06-30,220545.7292661967
52,State,South Dakota,2013-06-30,163089.59063306832
37,State,North Dakota,2013-06-30,195791.04438745175
3,State,Alaska,2013-06-30,263405.8329689714
12,State,District of Columbia,2013-06-30,409887.2551493387
58,State,Vermont,2013-06-30,229854.54626299036
62,State,Wyoming,2013-06-30,213378.47593508556
9,State,California,2013-07-31,342727.5359575946
54,State,Texas,2013-07-31,147388.58551908133
14,State,Florida,2013-07-31,151777.6138300466
43,State,New York,2013-07-31,262072.8265826266
47,State,Pennsylvania,2013-07-31,160275.98520476735
21,State,Illinois,2013-07-31,152078.4155922539
44,State,Ohio,2013-07-31,116204.51576678676
16,State,Georgia,2013-07-31,135588.20805214145
36,State,North Carolina,2013-07-31,155555.81466940677
30,State,Michigan,2013-07-31,110949.21957477172
40,State,New Jersey,2013-07-31,284465.75855255837
56,State,Virginia,2013-07-31,232060.2167275563
59,State,Washington,2013-07-31,244575.7219674613
8,State,Arizona,2013-07-31,178711.69489780333
26,State,Massachusetts,2013-07-31,317351.9798042194
53,State,Tennessee,2013-07-31,143070.42558633306
22,State,Indiana,2013-07-31,117183.58857924114
27,State,Maryland,2013-07-31,260263.34166843587
32,State,Missouri,2013-07-31,127645.73915255856
60,State,Wisconsin,2013-07-31,157996.89030935406
10,State,Colorado,2013-07-31,242700.49588996032
31,State,Minnesota,2013-07-31,178083.87715787813
51,State,South Carolina,2013-07-31,146620.54067766425
4,State,Alabama,2013-07-31,133309.45644954787
25,State,Louisiana,2013-07-31,166997.67042313443
24,State,Kentucky,2013-07-31,115543.95801012556
46,State,Oregon,2013-07-31,223592.0557851444
45,State,Oklahoma,2013-07-31,115798.10959330657
11,State,Connecticut,2013-07-31,239377.78665509005
55,State,Utah,2013-07-31,216553.30643680328
19,State,Iowa,2013-07-31,128851.7343824514
42,State,Nevada,2013-07-31,169293.3184550401
6,State,Arkansas,2013-07-31,124431.26480369765
34,State,Mississippi,2013-07-31,116160.04594218588
23,State,Kansas,2013-07-31,122108.49532300072
41,State,New Mexico,2013-07-31,167745.4223094652
38,State,Nebraska,2013-07-31,134999.74809877065
20,State,Idaho,2013-07-31,171838.98153497127
61,State,West Virginia,2013-07-31,103954.90194736888
18,State,Hawaii,2013-07-31,441541.0163667384
39,State,New Hampshire,2013-07-31,217139.38185654735
28,State,Maine,2013-07-31,184500.13357484507
50,State,Rhode Island,2013-07-31,224132.0450549817
35,State,Montana,2013-07-31,196082.0316807728
13,State,Delaware,2013-07-31,221188.12770374565
52,State,South Dakota,2013-07-31,163630.3835721104
37,State,North Dakota,2013-07-31,197234.7650969096
3,State,Alaska,2013-07-31,264799.1339052966
12,State,District of Columbia,2013-07-31,414872.6636714279
58,State,Vermont,2013-07-31,230351.16068939908
62,State,Wyoming,2013-07-31,213365.0698957419
9,State,California,2013-08-31,349620.4278704485
54,State,Texas,2013-08-31,148348.21030346374
14,State,Florida,2013-08-31,153571.52662200536
43,State,New York,2013-08-31,263140.8910775424
47,State,Pennsylvania,2013-08-31,160333.68017100682
21,State,Illinois,2013-08-31,153347.93636231183
44,State,Ohio,2013-08-31,116693.34765510746
16,State,Georgia,2013-08-31,137191.2990156583
36,State,North Carolina,2013-08-31,156211.91282260252
30,State,Michigan,2013-08-31,112578.1867606913
40,State,New Jersey,2013-08-31,285825.9730219392
56,State,Virginia,2013-08-31,233103.21398833135
59,State,Washington,2013-08-31,246361.6338297861
8,State,Arizona,2013-08-31,181370.53578930165
26,State,Massachusetts,2013-08-31,319374.9158748249
53,State,Tennessee,2013-08-31,143449.72258947094
22,State,Indiana,2013-08-31,117764.06058271212
27,State,Maryland,2013-08-31,261263.9198437951
32,State,Missouri,2013-08-31,128502.21491621454
60,State,Wisconsin,2013-08-31,158673.64165649717
10,State,Colorado,2013-08-31,244810.74183504152
31,State,Minnesota,2013-08-31,179826.7080163593
51,State,South Carolina,2013-08-31,147165.9366630807
4,State,Alabama,2013-08-31,133678.172271324
25,State,Louisiana,2013-08-31,167948.310931217
24,State,Kentucky,2013-08-31,116124.25347567927
46,State,Oregon,2013-08-31,225803.94286026244
45,State,Oklahoma,2013-08-31,116209.14848731951
11,State,Connecticut,2013-08-31,239931.89678898532
55,State,Utah,2013-08-31,218613.1809085821
19,State,Iowa,2013-08-31,129506.51160644463
42,State,Nevada,2013-08-31,173699.38468457747
6,State,Arkansas,2013-08-31,124543.7987925627
34,State,Mississippi,2013-08-31,116533.65284702758
23,State,Kansas,2013-08-31,122512.36067830282
41,State,New Mexico,2013-08-31,167782.88364720132
38,State,Nebraska,2013-08-31,135646.97002381124
20,State,Idaho,2013-08-31,173354.46130964204
61,State,West Virginia,2013-08-31,104060.8461174516
18,State,Hawaii,2013-08-31,445592.3478356027
39,State,New Hampshire,2013-08-31,218017.47503493915
28,State,Maine,2013-08-31,185226.5331325911
50,State,Rhode Island,2013-08-31,225189.9818805271
35,State,Montana,2013-08-31,196952.05072866564
13,State,Delaware,2013-08-31,222379.20535148968
52,State,South Dakota,2013-08-31,164250.77676733793
37,State,North Dakota,2013-08-31,198807.14863281697
3,State,Alaska,2013-08-31,266117.57508374465
12,State,District of Columbia,2013-08-31,419738.7292661688
58,State,Vermont,2013-08-31,230829.7436373555
62,State,Wyoming,2013-08-31,213336.24004935063
9,State,California,2013-09-30,356375.3880791893
54,State,Texas,2013-09-30,149097.2103275605
14,State,Florida,2013-09-30,155314.90974532464
43,State,New York,2013-09-30,263913.121786795
47,State,Pennsylvania,2013-09-30,160261.24415242937
21,State,Illinois,2013-09-30,154502.87650134263
44,State,Ohio,2013-09-30,117090.45370291876
16,State,Georgia,2013-09-30,138568.04022373693
36,State,North Carolina,2013-09-30,156740.23326542007
30,State,Michigan,2013-09-30,114020.85222234049
40,State,New Jersey,2013-09-30,287418.2960416974
56,State,Virginia,2013-09-30,233954.29132123297
59,State,Washington,2013-09-30,248109.7699858391
8,State,Arizona,2013-09-30,183796.18048179697
26,State,Massachusetts,2013-09-30,321202.2878855522
53,State,Tennessee,2013-09-30,143790.7466728142
22,State,Indiana,2013-09-30,118232.56881682132
27,State,Maryland,2013-09-30,262194.6603093399
32,State,Missouri,2013-09-30,129245.39821843187
60,State,Wisconsin,2013-09-30,159285.7909074954
10,State,Colorado,2013-09-30,246843.09571794255
31,State,Minnesota,2013-09-30,181503.816968244
51,State,South Carolina,2013-09-30,147641.5095955174
4,State,Alabama,2013-09-30,133985.16127425173
25,State,Louisiana,2013-09-30,168718.0133450611
24,State,Kentucky,2013-09-30,116436.00710283346
46,State,Oregon,2013-09-30,227891.91416565425
45,State,Oklahoma,2013-09-30,116474.37505194226
11,State,Connecticut,2013-09-30,240385.88273780336
55,State,Utah,2013-09-30,220454.14638161784
19,State,Iowa,2013-09-30,129946.72355937435
42,State,Nevada,2013-09-30,177652.07316187877
6,State,Arkansas,2013-09-30,124714.4524549202
34,State,Mississippi,2013-09-30,116620.59157397295
23,State,Kansas,2013-09-30,122819.64543875348
41,State,New Mexico,2013-09-30,167676.4643157163
38,State,Nebraska,2013-09-30,136193.29935829373
20,State,Idaho,2013-09-30,174761.95047049513
61,State,West Virginia,2013-09-30,104407.422424998
18,State,Hawaii,2013-09-30,450532.9202143559
39,State,New Hampshire,2013-09-30,218949.75842162492
28,State,Maine,2013-09-30,185775.55414043265
50,State,Rhode Island,2013-09-30,226135.3531685619
35,State,Montana,2013-09-30,197879.9570926325
13,State,Delaware,2013-09-30,223356.714813894
52,State,South Dakota,2013-09-30,164814.9467353993
37,State,North Dakota,2013-09-30,200330.53173920105
3,State,Alaska,2013-09-30,267637.0834112605
12,State,District of Columbia,2013-09-30,425394.9522409353
58,State,Vermont,2013-09-30,231410.34553484037
62,State,Wyoming,2013-09-30,213508.39748991453
9,State,California,2013-10-31,363046.9523781818
54,State,Texas,2013-10-31,149951.23645485126
14,State,Florida,2013-10-31,157155.5530600365
43,State,New York,2013-10-31,264732.8229708574
47,State,Pennsylvania,2013-10-31,160485.74848245832
21,State,Illinois,2013-10-31,155977.7977992827
44,State,Ohio,2013-10-31,117477.93009279348
16,State,Georgia,2013-10-31,139978.18042013873
36,State,North Carolina,2013-10-31,157277.34134099088
30,State,Michigan,2013-10-31,115399.60039219428
40,State,New Jersey,2013-10-31,288999.1103060667
56,State,Virginia,2013-10-31,234830.37773949272
59,State,Washington,2013-10-31,249928.4348634781
8,State,Arizona,2013-10-31,185961.215487972
26,State,Massachusetts,2013-10-31,323092.1238994477
53,State,Tennessee,2013-10-31,144282.189408995
22,State,Indiana,2013-10-31,118628.69498246686
27,State,Maryland,2013-10-31,263302.9949282559
32,State,Missouri,2013-10-31,129964.11930129788
60,State,Wisconsin,2013-10-31,159907.24544573473
10,State,Colorado,2013-10-31,248782.07699227807
31,State,Minnesota,2013-10-31,183173.65127311193
51,State,South Carolina,2013-10-31,148239.16870978937
4,State,Alabama,2013-10-31,134486.5540605776
25,State,Louisiana,2013-10-31,169377.5818704923
24,State,Kentucky,2013-10-31,116768.4631847571
46,State,Oregon,2013-10-31,230008.3434902743
45,State,Oklahoma,2013-10-31,117018.80005326588
11,State,Connecticut,2013-10-31,240848.53672953055
55,State,Utah,2013-10-31,222179.5941601103
19,State,Iowa,2013-10-31,130429.98115486954
42,State,Nevada,2013-10-31,181271.21424218567
6,State,Arkansas,2013-10-31,125038.02529980204
34,State,Mississippi,2013-10-31,117009.01468520371
23,State,Kansas,2013-10-31,123257.7205364023
41,State,New Mexico,2013-10-31,167689.9631768126
38,State,Nebraska,2013-10-31,136763.87691330348
20,State,Idaho,2013-10-31,176167.19693390245
61,State,West Virginia,2013-10-31,105167.36530354428
18,State,Hawaii,2013-10-31,455789.7131591478
39,State,New Hampshire,2013-10-31,220036.5996100077
28,State,Maine,2013-10-31,186165.56272992492
50,State,Rhode Island,2013-10-31,227074.79982570547
35,State,Montana,2013-10-31,198910.38364792263
13,State,Delaware,2013-10-31,224978.03226024297
52,State,South Dakota,2013-10-31,165641.63071450515
37,State,North Dakota,2013-10-31,202168.66932670583
3,State,Alaska,2013-10-31,268545.8968478919
12,State,District of Columbia,2013-10-31,431606.9306115467
58,State,Vermont,2013-10-31,231993.85190242165
62,State,Wyoming,2013-10-31,214001.39519286496
9,State,California,2013-11-30,368643.09391428553
54,State,Texas,2013-11-30,150733.5171940541
14,State,Florida,2013-11-30,158781.28106211845
43,State,New York,2013-11-30,265412.0591325699
47,State,Pennsylvania,2013-11-30,160646.91128338486
21,State,Illinois,2013-11-30,157253.24338970296
44,State,Ohio,2013-11-30,117557.17933367509
16,State,Georgia,2013-11-30,141104.92914103143
36,State,North Carolina,2013-11-30,157548.31829097806
30,State,Michigan,2013-11-30,116253.7210991489
40,State,New Jersey,2013-11-30,289894.6377637491
56,State,Virginia,2013-11-30,235411.53357158715
59,State,Washington,2013-11-30,251624.96629750056
8,State,Arizona,2013-11-30,187594.52291749933
26,State,Massachusetts,2013-11-30,324950.94807677675
53,State,Tennessee,2013-11-30,144626.69284537667
22,State,Indiana,2013-11-30,118718.6085817538
27,State,Maryland,2013-11-30,264573.47250894195
32,State,Missouri,2013-11-30,130217.05444533045
60,State,Wisconsin,2013-11-30,160032.82583464062
10,State,Colorado,2013-11-30,250461.22398307067
31,State,Minnesota,2013-11-30,184446.7460386864
51,State,South Carolina,2013-11-30,148599.637861398
4,State,Alabama,2013-11-30,134800.46370072756
25,State,Louisiana,2013-11-30,169605.24508485672
24,State,Kentucky,2013-11-30,116823.00077149202
46,State,Oregon,2013-11-30,231824.5096611831
45,State,Oklahoma,2013-11-30,117526.5068188476
11,State,Connecticut,2013-11-30,241285.8688836265
55,State,Utah,2013-11-30,223529.2538761772
19,State,Iowa,2013-11-30,130726.34781205708
42,State,Nevada,2013-11-30,184442.5848295633
6,State,Arkansas,2013-11-30,125117.2532194139
34,State,Mississippi,2013-11-30,117165.03829127597
23,State,Kansas,2013-11-30,123561.85734043091
41,State,New Mexico,2013-11-30,167512.7924408835
38,State,Nebraska,2013-11-30,137023.42552923385
20,State,Idaho,2013-11-30,177146.13103861405
61,State,West Virginia,2013-11-30,105474.89282547262
18,State,Hawaii,2013-11-30,459904.23671078106
39,State,New Hampshire,2013-11-30,220718.8127455985
28,State,Maine,2013-11-30,186384.28864520416
50,State,Rhode Island,2013-11-30,227943.79608869995
35,State,Montana,2013-11-30,199752.0837938313
13,State,Delaware,2013-11-30,226718.91248017224
52,State,South Dakota,2013-11-30,166138.76007468998
37,State,North Dakota,2013-11-30,203515.7122795596
3,State,Alaska,2013-11-30,268952.1215178966
12,State,District of Columbia,2013-11-30,436980.1110805173
58,State,Vermont,2013-11-30,231820.03773630064
62,State,Wyoming,2013-11-30,214253.0212116255
9,State,California,2013-12-31,373150.8807142917
54,State,Texas,2013-12-31,151611.11967028608
14,State,Florida,2013-12-31,160439.9675450646
43,State,New York,2013-12-31,265870.82525952434
47,State,Pennsylvania,2013-12-31,160865.93018777863
21,State,Illinois,2013-12-31,158457.56198357994
44,State,Ohio,2013-12-31,117634.1065770305
16,State,Georgia,2013-12-31,142337.13325949537
36,State,North Carolina,2013-12-31,157790.18180911845
30,State,Michigan,2013-12-31,116982.87219291613
40,State,New Jersey,2013-12-31,290579.7701921163
56,State,Virginia,2013-12-31,235852.83333229655
59,State,Washington,2013-12-31,253381.70219119437
8,State,Arizona,2013-12-31,188772.0780504284
26,State,Massachusetts,2013-12-31,326884.4622786147
53,State,Tennessee,2013-12-31,145107.93115436155
22,State,Indiana,2013-12-31,118774.50718653631
27,State,Maryland,2013-12-31,265962.59162444697
32,State,Missouri,2013-12-31,130251.68331513414
60,State,Wisconsin,2013-12-31,160234.18709446056
10,State,Colorado,2013-12-31,252003.22857652357
31,State,Minnesota,2013-12-31,185632.24656799584
51,State,South Carolina,2013-12-31,148973.6800845484
4,State,Alabama,2013-12-31,135206.29709745923
25,State,Louisiana,2013-12-31,169285.1184498144
24,State,Kentucky,2013-12-31,116963.34530581458
46,State,Oregon,2013-12-31,233624.05817063
45,State,Oklahoma,2013-12-31,118051.164597076
11,State,Connecticut,2013-12-31,241750.2203412609
55,State,Utah,2013-12-31,224484.70735564057
19,State,Iowa,2013-12-31,131004.03128884415
42,State,Nevada,2013-12-31,186644.7625499504
6,State,Arkansas,2013-12-31,124989.80453239453
34,State,Mississippi,2013-12-31,117415.7659453462
23,State,Kansas,2013-12-31,123771.84190756676
41,State,New Mexico,2013-12-31,167435.97325167424
38,State,Nebraska,2013-12-31,137344.95361395963
20,State,Idaho,2013-12-31,177891.09735572815
61,State,West Virginia,2013-12-31,105319.55916622166
18,State,Hawaii,2013-12-31,462933.0024654741
39,State,New Hampshire,2013-12-31,221218.2598989555
28,State,Maine,2013-12-31,186381.456133742
50,State,Rhode Island,2013-12-31,228485.9254935115
35,State,Montana,2013-12-31,200639.6154379217
13,State,Delaware,2013-12-31,228093.15108888232
52,State,South Dakota,2013-12-31,166383.73769896053
37,State,North Dakota,2013-12-31,204557.62644214163
3,State,Alaska,2013-12-31,268395.67748986656
12,State,District of Columbia,2013-12-31,440812.016277002
58,State,Vermont,2013-12-31,231336.62760607243
62,State,Wyoming,2013-12-31,214294.12757580788
9,State,California,2014-01-31,376413.5218191445
54,State,Texas,2014-01-31,152641.82117629782
14,State,Florida,2014-01-31,162018.75599462804
43,State,New York,2014-01-31,266265.0202690145
47,State,Pennsylvania,2014-01-31,161010.50113868178
21,State,Illinois,2014-01-31,159334.03978801213
44,State,Ohio,2014-01-31,117602.2124868511
16,State,Georgia,2014-01-31,143454.00201325933
36,State,North Carolina,2014-01-31,158034.85527538575
30,State,Michigan,2014-01-31,117714.99317839874
40,State,New Jersey,2014-01-31,291524.1511390552
56,State,Virginia,2014-01-31,236211.87426805255
59,State,Washington,2014-01-31,255134.81055699592
8,State,Arizona,2014-01-31,189973.4826062499
26,State,Massachusetts,2014-01-31,328723.8957877531
53,State,Tennessee,2014-01-31,145535.6639994741
22,State,Indiana,2014-01-31,118832.52940640996
27,State,Maryland,2014-01-31,267317.14881736453
32,State,Missouri,2014-01-31,130164.37993231918
60,State,Wisconsin,2014-01-31,160488.79506326967
10,State,Colorado,2014-01-31,253294.92900072635
31,State,Minnesota,2014-01-31,186671.09551729332
51,State,South Carolina,2014-01-31,149319.19950296258
4,State,Alabama,2014-01-31,135559.0006174751
25,State,Louisiana,2014-01-31,168863.81555264562
24,State,Kentucky,2014-01-31,117059.3371048195
46,State,Oregon,2014-01-31,235302.85552804367
45,State,Oklahoma,2014-01-31,118334.3911042218
11,State,Connecticut,2014-01-31,242123.44228005115
55,State,Utah,2014-01-31,225255.91794513015
19,State,Iowa,2014-01-31,131262.14992758076
42,State,Nevada,2014-01-31,188140.0038054517
6,State,Arkansas,2014-01-31,124986.44627813331
34,State,Mississippi,2014-01-31,117655.8945291356
23,State,Kansas,2014-01-31,123787.9061677305
41,State,New Mexico,2014-01-31,167762.38402697878
38,State,Nebraska,2014-01-31,137502.597039856
20,State,Idaho,2014-01-31,178416.67368838552
61,State,West Virginia,2014-01-31,104790.4810935838
18,State,Hawaii,2014-01-31,465280.8615751594
39,State,New Hampshire,2014-01-31,221666.6402521653
28,State,Maine,2014-01-31,186380.54219709733
50,State,Rhode Island,2014-01-31,228906.34230217183
35,State,Montana,2014-01-31,201563.97810461663
13,State,Delaware,2014-01-31,229066.95174008547
52,State,South Dakota,2014-01-31,166484.8737721534
37,State,North Dakota,2014-01-31,205178.12201729175
3,State,Alaska,2014-01-31,267560.5821204694
12,State,District of Columbia,2014-01-31,443257.54220979946
58,State,Vermont,2014-01-31,230966.3814689216
62,State,Wyoming,2014-01-31,214241.3882141929
9,State,California,2014-02-28,379110.9212844924
54,State,Texas,2014-02-28,153805.2712614784
14,State,Florida,2014-02-28,163720.1866302525
43,State,New York,2014-02-28,266805.056937328
47,State,Pennsylvania,2014-02-28,161111.77272535535
21,State,Illinois,2014-02-28,160281.64518283276
44,State,Ohio,2014-02-28,117714.72070279536
16,State,Georgia,2014-02-28,144702.98088457753
36,State,North Carolina,2014-02-28,158540.27297977265
30,State,Michigan,2014-02-28,118698.55175939342
40,State,New Jersey,2014-02-28,293215.2650153274
56,State,Virginia,2014-02-28,236495.93502830085
59,State,Washington,2014-02-28,256842.19268126413
8,State,Arizona,2014-02-28,191254.18402867156
26,State,Massachusetts,2014-02-28,330368.733246348
53,State,Tennessee,2014-02-28,146154.87090272398
22,State,Indiana,2014-02-28,119059.50588714752
27,State,Maryland,2014-02-28,268686.1301884734
32,State,Missouri,2014-02-28,130162.4104266819
60,State,Wisconsin,2014-02-28,161111.678158402
10,State,Colorado,2014-02-28,254614.35040082203
31,State,Minnesota,2014-02-28,187827.3187373101
